rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-17	187	모두의불금	0	Smilegate Megaport	캐주얼 게임	■■ 게임 소개 ■■불금 is 뭔들!잠자던 매력 본능을 일깨워줄 단 하나의 특별한 SNG당신의 클럽에게 올인하라!■■ 게임 특징 ■■1. 내가 꿈꿔온 바로 그 클럽!모든 센스를 끌어모아 No.1 크라운 클럽으로~!구석구석 나만의 취향 저격 클럽을 꾸며 핫플레이스로 도약!2. 수질관리로 클럽을 더욱 HOT하게!매력만점 캐릭터를 수집하고 클럽에 배치하여 클럽을 후끈하게!400여종 캐릭터에 50개 이상의 댄스를 입혀 나만의 엣지있는 캐릭터 만들기!3. 두근두근 설레는 만남내 클럽에 매일 방문하는 저 남자는 누구~?!클럽 방문과 도움주기를 하다 보면 심쿵한 인연이 시작된다!4. 게임 속 미니게임 파티 모드신나는 미니게임 즐기고 다함께 목표 달성!댄스팡~ 커플팡~ 즐기다보면 보면 어느새 추가 보상이 팡팡!홍대 이태원 가로수길보다 핫한 바로 그 곳!매력발산 핫 플레이스 모두의 불금!더 많은 정보를 만나고 싶다면?■ 공식 카페 ■http://cafe.naver.com/mobulfri■ 고객 센터 ■고객센터 1566-9605(평일 오전 9시 ~ 오후 6시 상담 가능)■■ 모두의불금 앱 사용 권한에 대한 안내 ■■1) 게임 이용을 위해 구글 계정에 대한 정보를 확인할 수 있습니다.2) 푸시 알림을 원활하게 받으실 수 있도록 계정 정보를 사용합니다.3) 클라이언트에서 게임 내 활동에 대한 알림을 제공합니다.3) 게임 이용 시 프로필 사진 등의 콘텐츠 활용을 위해 외부 저장소에 접근할 수 있습니다.4) 게임 내 버그 수정 또는 패치 등의 서비스 제공을 위해 기기ID 및 유심 등의 정보를 활용할 수 있습니다.5) 원활한 서비스 연결을 위해 네트워크 및 wi-fi 연결 상태를 확인하고 인터넷을 사용할 수 있습니다.----개발자 연락처 :1566-9605경기도 성남시 분당구판교역로 344아이디스타워 6층463-400	500 000 - 1 000 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 6월 13일	45M	4.2
2016-06-17	188	HW2048	0	해원앱스	퍼즐	규칙시작할 때 4*4 판 위에 2개의 2(또는 4)가 있는데 키보드 방향키나 터치스크린으로 드래그하면 블록이 전부 그 방향으로 이동하면서 같은 숫자가 있을 경우 합쳐지며 빈 자리 중 한 칸에 랜덤하게 2 또는 4가 나온다. 이를 반복해서 2로부터 2048을 만들면 게임 끝. 만약 2048을 만들기 전 이동할 수 없는 경우 즉 16칸이 꽉 차있으면서 인접한 두 칸이 같지 않을 때 게임 오버가 되며 2048을 만듦과 동시에 이동 불가면 역시 마찬가지이다. 클리어가 클리어가 아니라니!!! 참 쉽죠? 이런 게임만 보면 별 거 아닌 것 같지만... 은근히 중독성이 있는 것도 있는데 어렵다. 이 때문에 은근 막장제조 게임이라고 주장하는 사람도 있다. 물론 생활에 지장이 갈 정도로 만들지는 않는다.숫자를 뭉칠 때 3개~4개가 한꺼번에 뭉쳐지지는 않는다. 예를 들어 4-4-4-4 이렇게 되어 있거나 4-4-8 이렇게 되어 있을 때 뭉치면 8-8로 되고 바로 16으로 되지는 않는다. 물론 8-8로 된 상태에서 한 번 더 뭉치면 16으로 되는 건 맞다. 즉 4-4-4-4나 4-4-8 이렇게 된 것을 16으로 뭉치려면 두 번 뭉쳐야 한다는 얘기.----개발자 연락처 :+82106932062	100 - 500	항목당 가격 ₩10 000 ~ ₩100 000	2016년 6월 5일	395k	3.7
2016-06-17	189	포코포코 for Kakao	0	Treenod Inc.	퍼즐	포코팡 인기 캐릭터들이 총 출동하는웰메이드 퍼즐 신작 [포코포코 for Kakao] 출시!같은 블록을 3개 이상 맞춰 나가는 친숙한 조작법과퍼즐 그 이상의 전투와 모험을 동시에 즐길 수 있는 색다른 퍼즐게임을 지금 바로 만나보세요![포코포코를 소개합니다!]■ 포코포코만의 특별한 스테이지그 동안 경험하지 못했던 다양하고 특별한 포코포코만의 스테이지를 나만의 전략으로 클리어 해보세요!■ 숲 속 마을에 핀 정열의 꽃더 높은 점수로 스테이지를 클리어 하고 꽃을 모아보세요. 숲 속 마을을 꽃으로 가득 채우면 신비로운 일이 벌어져요!카카오 친구들과의 꽃 랭킹 경쟁도 잊지마세요~■ 퍼즐의 진화 모험모드퍼즐 이상의 전투와 모험을 즐길 수 있는 모험모드RPG의 탐험 성장 수집의 재미를 이제는 포코포코에서 만끽하세요!----개발자 연락처 :주소 : 부산광역시 해운대구 센텀2로 25 15층전화번호 : 051-747-1426	1 000 000 - 5 000 000	항목당 가격 ₩1 000 ~ ₩90 000	2016년 6월 1일	37M	4.2
2016-06-17	190	조조삼국전	0	제이앤피게임즈	전략	▣ 게임 특징 ▣▶ SD 캐릭터로 재해석된 삼국지더욱 귀엽고 섹시해진 장수들을 수집하고 육성하라!유비! 조조! 여포! 초선! 삼국지 최고의 영웅을 등용하세요!▶ 다양한 장수 육성 시스템단일화 된 육성시스템은 이제 그만!다양한 시스템을 통해 원하는대로 장수를 육성하는 재미!▶ 전략이 살아 숨쉬는 전투 시스템장수와 진영의 배치에 따라 강력한 적을 물리치는 짜릿한 쾌감!나만의 장수 조합에 가장 최적화된 진형을 찾아내라!▶ 다양한 PVP 시스템끊임없이 벌어지는 약탈과 결투!지옥탑! 보스도전! 불가능의 한계를 뛰어넘고 경쟁에서 승리하세요!▶ 풍부한 컨텐츠의 연속!수백 가지의 임무와 다양한 던전에 도전하라!치열한 PVP에서 승리하여 최강의 자리를 차지하세요!----개발자 연락처 :(주) 제이앤피게임즈서울특별시 영등포구 양평로21가길 19 우림라이온스밸리 B동 202호 220-88-83224제2014-서울강남-01961호 220-88-83224연락처 : 070-4733-5800	5 000 - 10 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 6월 14일	87M	4.5
2016-06-17	191	천지를 베다: 삼국지 for Kakao	0	HanbitSoft Inc	액션	삼국지의 본질!천지를 베다: 삼국지 for Kakao＃ 삼국지 유명 영웅들을 직접 플레이!＃ 삼국지 역사의 감동을 다시 한번 느낀다!＃ 삼국지의 본질! 천지를 베다!▶ 게임특징1. 삼국지 역사를 액션으로 즐긴다.- 진정한 삼국지 게임을 찾는 분에게 특급 추천!2. 영지전 및 관리- 상대 영지를 점령하고 천하통일을 달성하라!- 영지 관리를 통해 수도를 강화 시키고 인재를 모집하라!3. 주막 & 보부상 시스템- 인재 탐색과 설득을 통한 인재 등용- 보부상과 흥정 통한 진귀한 장비 획득4. 실시간 PVP- 내가 육성한 삼국지 유명 장수들의 유저간 실시간 PVP5. 부관대전- 나만의 삼국지 유명 장수들로 구성해 대전을 벌이는 15vs15 전투6. 친구들과 군단을 결성하여 명예 쟁취하라!호쾌한 무쌍 스킬과 단 한기로 적을 제압하는 일기토 등 지금까지 없었던 삼국지 모바일 액션 RPG 게임을 경험해 보세요!▶공식카페http://cafe.naver.com/threejinkakao▶ 고객센터 안내(주) 한빛소프트전화 문의 : 02-703-0743오전9:00~오후6:00 (주말/공휴일 휴무)----개발자 연락처 :02)703-0743서울특별시 구로구 신도림동 413-9 코리아빌딩5층	100 000 - 500 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 6월 15일	51M	4.2
2016-06-17	192	신의 탑-하늘의 정원 　AVABEL Online	0	Asobimo Inc.	롤플레잉	■게임 개요최고봉 그래픽으로 즐기는액션 온라인 RPG「신의 탑-하늘의 정원 　AVABEL ONLINE」■특징하나! 점프 스킬을 활용한 상쾌하고 시원한 액션 배틀!둘! 모두가 함께 참가하는 MMO필드「메인타워」에서의 몬스터 사냥과 퀘스트!셋! 파티 솔플이 가능한 MO필드「던전」!넷! 수많은 유저들과 동시에 대전을 펼칠 수 있는 PvP !다섯! 1 000명이 동시에 대전하는 공탑전!	10 000 000 - 50 000 000	항목당 가격 ₩1 004 ~ ₩100 450	2016년 6월 15일	36M	4.2
2016-06-17	193	강철의기사	0	Eyedentity Mobile	액션	당신이 기다려온 진정한 대작 RPG 액션의 클라이막스를 경험하라!!스타일리쉬 액션 RPG 강철의기사!1. 진정한 Hack & Slash 액션을 즐겨라!- 손끝에서의 타격감- 성장하면 할 수록 화려해지는 스킬과 특성2. 스타일리쉬한 세명의 영웅과 전략적인 파티시스템!- 당신의 취향을 저격할 세 영웅과 제국을 되찾아라!- 300여 종이 넘는 동료들의 특성을 이용하여 전략적인 파티를 구성- 선발대와 후발대 파티를 전략적으로 활용하여 극악 난이도의 스테이지를 돌파3. 성장해라! 그리고 강해져라!- 약 500종의 무기와 갑옷 그리고 화려한 날개- 장비 강화를 통해 화려해지는 캐릭터 외형 변화4. 화려한 스킬을 사용해라! 스킬 콤보 시스템!- 스킬 사용 시 연속 3개 연이은 스킬 콤보- 게임 내 총 9개의 스킬 구사!5. 물고 물리는 상성 관계!- 총 4개의 속성 존재 : 화> 독> 뇌> 빙> 화- 무기 동료 마다 속성이 있어 전략적인 전투 진행!6. 끝없이 진화하라! 장비와 동료의 궁극 초월!- 강화 단련에 이어 초월을 통해 궁극에 도달하자- 봉인된 성물 해제하고 무한한 성물의 힘을 얻자7. 모여라! 우리의 강력함을 보여주자! 길드 시스템- 길드 레이드 길드전 영지전 등 각양각색의 보스와 화려한 전투 방식의 길드 컨텐츠- 각 길드 컨텐츠에서 타 길드를 제압하고 보상으로 최상급 무기 보석 등 고급 아이템 획득하자- 길드 전용 버프 길드 레벨 등 가입만 해도 엄청난 혜택 적용8. 세계 최강을 보여줘라! 영웅 대전 모드!- 전 세계 유저들과 벌이는 PVP 대전- 매일 등장하는 5명의 라이벌 라이벌전에서 그들을 무릎 꿇려라9. 영웅과 동료의 한계의 끝을 경험하라! 혼돈의 요새- 총 125층의 자신의 한계를 느끼게 하는 혼돈의 카오스- 3라운드마다 등장하는 중간보스와 최종 보스- 랭킹 도전을 통해 자신의 컨트롤을 증명하라10. 끝까지 섬멸하라! 몬스터 추격 모드와 보스 모드!- 도망치는 몬스터들을 추격하여 없애라- 거대 보스 등장과 함께 친구들과 보스 사냥을 해라강철의기사 공식 카페 : http://cafe.naver.com/ironknightscafeContact Us: ozsupport@actoz.com----개발자 연락처 :070-8685-3740서울특별시 서초구 서초동 1692-1 동익성봉빌딩 6층 7층 8층	5 000 000 - 10 000 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 5월 24일	45M	4.3
2016-06-17	194	젤리드롭!	0	Big Fish Games	퍼즐	더 이상 캔디는 없다! 지금부터는 젤리 세상! 세계를 여행하며 젤리를 맞추어보아요! 젤리드롭!내가 원할때 원하는 곳으로 떠나자!게임 중요기능• 20개의 세계도시에서 7200레벨 이상의 게임 - 어떤 매칭게임보다 다양한 레벨의 게임을 즐기세요!• 언제든지 원하는 도시로 여행하세요! 여행 할인권을 받고 원하는 도시를 오픈하세요.• 업적을 완료하세요! 여권에서 당신의 업적을 확인하세요.• 특별한 부스터! 셔플 번개 삽등의 특별 부스터를 받으세요!• 보상이 쏟아집니다! 게임 플레이를 위해 게임의 아이템을 획득하세요.• 출석 이벤트! 달콤한 보상과 자원을 받으세요.젤리드롭을 더 잘 즐기는 방법은? 본사에 방문하여 페이스북의 팬페이지 “좋아요”를 하고 트위터를 팔로우 하세요. 더 많은 팁 젤리드롭 이야기 달콤한 상품들이 기다리고 있습니다!젤리드롭! 본사: http://bigfi.sh/GummyHQ페이스북: ‘젤리드롭’을 검색하세요.트위터: @젤리드롭* 업데이트 노트 - 게임 업데이트 진행후 진행 정도를 확인할 수 없나요? 페이스북으로 다시 로그인을 해주세요. 로그인을 다시 확인해주세요*	10 000 000 - 50 000 000	항목당 가격 ₩1 200 ~ ₩111 397	2016년 6월 16일	NA	4.2
2016-06-17	195	디즈니 틀린그림찾기 시즌2 for Kakao	0	LUNOSOFT INC.	퍼즐	★ 새로운 디즈니 애니메이션이 추가된 신규 스테이지 오픈!! ★ 정글북 덤보 밤비 등 새로운 디즈니 친구들이 추가된 추가된 신규 스테이지를 지금 즐겨 해보세요~!! ( ￣ ～￣)∂~시즌2로 다시 돌아온 디즈니 틀린그림찾기를 지금부터 함께 알아볼까요?첫번째 곰돌이 푸와 함께 하는 Pooh World 추가~s(￣∇￣)/`이젠 바다가 아닌 숲속에서 곰돌이 푸와 함께 새로운 세계로의 모험을 떠나 보세요~! Let's~GO~!두번째 더 쉬운 난이도와 더 많은 디즈니 명작 & 스테이지~s(￣∇￣)V이제 친숙한 17종의 디즈니 명작과 함께 550여개의 스테이지를 더 쉽게 플레이 할 수 있어요~! Wow~!세번째 귀엽고 새로운 신상 배 추가~s(￣～￣)z새로운 5종의 신상 배가 추가 되어 여러분의 선택을 기다리고 있으니 어서 빨리 상점으로 Go~!Go~!네번째 신규 게임 모드 추가~!재미 2배 보장~＼(^◇^)/새롭게 추가된 게임 모드로 친구 연인 가족과 함께 열심히 안구운동 하며 꿀재미를 느껴 보세요~!이외 새롭게 소개할 내용은 많지만 나머지는 여러분이 직접 찾아보시길 바랄께요~!!자~!그럼 이제 모든 준비가 끝났으니 겨울왕국 엘사 라푼젤 라이온킹 리틀 프린세스 소피아 미녀와야수 인어공주 알라딘 팅커벨 달마시안 등의 여러 디즈니 친구들과 함께 모험을 떠나 볼까요?E=E=E=┌( ￣∇￣)┘★게임중간 렉(멈춤현상)이 심하실 경우 안드로이드 운영체제의 절전모드 를 끄고 플레이하시길 권장합니다.본 게임은 게임물관리위원회 전체이용가로 게임등급분류결정을 받았습니다.등급분류번호: 제 CC-OM-150521-005 호--------------------------------------------------------------------------------♥ 루노소프트 공식 페이스북♥https://www.facebook.com/Lunosoft.Inc공식 페이스북에 오시면 다양한 이벤트와 소식을 만날 수 있어요!~----개발자 연락처 :02-969-9005서울시 구로구 구로3동 코오롱싸이언스밸리2차 1015호(주)루노소프트	1 000 000 - 5 000 000	항목당 가격 ₩1 000 ~ ₩90 000	2016년 6월 1일	53M	4.4
2016-06-17	196	탱크제국 : 남자의시대	0	Sincetimes Inc.	전략	▷▶ 탱크제국 이벤트!◀◁EVENT 1. 첫 충전 시 무조건 3배 최대 1000%의 추가보상까지~EVENT 2. 무과금도 매일 접속하면 VIP혜택!EVENT 3. 레벨 달성에 따른 빵빵한 추가보상까지~▷▶게임소개◀◁▣ 2차세계대전 핵심 참전국의 실제 전차 재현!160종 이상의 실제전차를 리얼하게 재현한 탱크제국을 경험해 보세요!▣ 8vs8 단체전으로 승부하라!최강의 탱크 조합으로 나만의 화력군단을 구축해 보세요!▣ 탱크를 수집하고 도감을 완성하라!160여가지의 다양한 탱크수집을 통해 나만의 도감을 완성 하고 강화해 보세요!▣ 다양하게 펼쳐지는 탱크배틀모드 구현!경기장 약탈전 군단전 세계전등 끊임없이 펼쳐지는 배틀모드를 즐겨 보세요!▣ 손끝에서 펼쳐지는 리얼리티한 현장감!역사적 사실을 바탕으로 2차 세계대전의 주요 격전지를 실감나게 재현!생동감 넘치는 탱크 대전을 경험해 보세요!이벤트에 대한 자세한 내용은 공식카페를 확인해주세요.공식카페 : http://cafe.naver.com/tanktop----개발자 연락처 :문의 Email : tankcs@sincetimes.co.kr	500 000 - 1 000 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 3월 14일	46M	4.3
2016-06-17	197	심즈 프리플레이	0	ELECTRONIC ARTS	시뮬레이션	심 타운의 이름으로 동작 그만! 새로운 직업 플레이 모드에서 심 타운 경찰관으로 커리어를 시작하세요.세계 최고 인기의 인생 시뮬레이션 게임을 즐기세요!이 앱은 앱 내 구매 기능을 제공합니다. 장치의 설정 메뉴에서 앱 내 구매 기능을 비활성화할 수 있습니다.개성 만점의 심들을 생성하고 꿈의 집을 건설하고 나만의 방식으로 인생을 살아가게 하세요!• 다양한 심들을 마음대로 만들고 수백 가지 세련된 의상을 입히세요• 심들이 사랑에 빠지고 결혼하고 아기를 낳게 하세요• 아기에서 노인에 이르기까지 인생의 모든 단계를 체험하세요...• 꿈에 그리는 집을 짓고 수천 가지 아이템으로 장식하세요• 흥미진진한 목표를 완료하여 심 타운의 새로운 장소를 해제하세요• 사랑스러운 마법 애완동물의 주인이 되세요• 손 끝에서 심들의 인생 이야기를 만들어 나가세요!________________________________________서비스 약관: http://terms.ea.com/ko게임 최종 사용자 라이선스 계약: http://tos.ea.com/legalapp/mobileeula/KR/ko/GM/지원 또는 문의: http://help.ea.com/kr/EA는 www.ea.com/1/service-updates에 고지하고 30일 후 온라인 서비스를 중단할 수 있습니다.중요 소비자 정보:본 앱은 지속적인 인터넷 연결을 필요로 합니다(네트워크 비용이 청구될 수 있습니다). EA의 개인정보 및 쿠키 정책 서비스 이용약관 최종 사용자 라이선스 계약에 대한 승인을 필요로 하며 게임 내 광고를 포함하고 있습니다. 서드 파티의 분석 기술을 이용하여 데이터를 수집합니다(자세한 사항은 개인정보 및 쿠키 정책을 참조해 주십시오). 14세 이상 사용자를 위한 인터넷과 소셜 네트워크 사이트의 바로가기 링크가 포함되어 있습니다.	100 000 000 - 500 000 000	항목당 가격 ₩1 100 ~ ₩110 700	2016년 6월 13일	23M	4.2
2016-06-17	198	도탑전기: 영웅들의 각성	0	GaeaMobile	롤플레잉	◈ 게임설명 ◈하나  도탑전기 사전에 실패란 없다!-재료만 모으면 바로 바로 업그레이드 되는 승급 시스템둘  영웅을 모을수록 더욱더 재미있고 강해진다!-개성 강한 다양한 영웅 수집과 육성  상대에 따른 전략적 팀 구성은 필수셋  부담없이 즐길 수 있다!-한 번의 결제로 한 달간 풍요로운 게임을 즐길 수 있는 월정액 패키지넷  시간 가는 줄 모른다!-경기장  길드전  요일던전 등 지루할 틈이 없는 방대한 컨텐츠오리지널 도.탑.전.기에서만 즐기실 수 있습니다.◈ 청약철회 ◈하나  유료로 구매한 컨텐츠는 구매일로부터 7일 이내에 고객센터를 통해 청약철회 신청이 가능합니다.둘  월정액 상품일 경우 환불이 불가함을 사전에 양해를 구합니다. 구매 전 신중하게 결정해주세요.셋  청약철회의 원인이 회원의 귀책사유로 인한 경우에는 결제대행수수료 등 환불금액의 10%를 환불수료로 공제하고 환불합니다.넷  이용자로부터 환불에 필요한 관련 서류를 받은 날로부터 3영업일 이내에 환급합니다.다섯  환불은 각 앱스토어 사업자의 환불 운영정책에 따라 진행됩니다.※ 설치 시 TIP!하나  안드로이드 OS버전 2.2 이상이면 무조건 설치가 가능합니다~둘  메모리는 1G이상  여유 공간 500MB이상을 확보해 주시는 센스~셋  게임설치가 원활하지 않거나  불편사항은 고객센터로 문의해 주세요~이메일 : cs@gaeamobile-inc.net콜센터 : 1600-5073 (평일 오전10시~오후7시 상담가능)◈ 홈페이지 정보 ◈1. 홈페이지 :http://d.gaeagame.com2. 공식카페 :http://cafe.naver.com/dotopstory3. 페이스북 :https://www.facebook.com/gaeadotop4. 트 위 터 :https://twitter.com/gaeadotop	1 000 000 - 5 000 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 4월 20일	44M	4.1
2016-06-17	199	247RPG	0	Gao Hairong	롤플레잉	▶본격 방치형 RPG 247!!!◀1. 24시간! 끝없는 전투로 최강의 전사로 거듭나라!오프라인에서도 진행되는 자동 성장 시스템!휴식은 없다! 당신이 잠든 사이에도 성장은 계속 된다!어느새 강해진 자신을 경험하라!2. 뺏고 뺏기는 PVP!! 점령전!!매일 갱신되는 랭킹 쟁탈전!지역 별로 펼쳐지는 점령전!데스매치로 진행되는 길드 대전!3. 간단하지만 있을 건 다 있다?!전사 마법사 헌터! 기본에 충실한 전통 RPG 세계관.가중치가 존재하는 4가지 기본 속성과 추가 되는 특별 속성.제련 강화 승급 합성 계승 룬 마스터리 10여종의 강화 시스템으로 정상의 자리에 올라라!★SERVER OPEN EVENT★[3일간의 대장정]단 3일간 레벨 달성 보상 지급!오픈 후 3일 동안 레벨 업을 통해 목표 달성 시 장비 신화 파편 명성을 추가 획득할 수 있습니다.[첫 충전은 무조건 3배!]금액에 상관없이 첫 충전 시 무조건 3배의 젬 지급!거기다 특별상품까지?!(3000젬 상당)[성장기금 지원 이벤트]지금 성장기금을 신청하시면 용사님의 성장에 따라 총 4888젬을 지원해드려요!공식카페 : http://cafe.naver.com/247rpg	1 000 000 - 5 000 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 5월 25일	30M	4.3
2016-06-17	200	삼국지PK for Kakao	0	이펀컴퍼니 리미티드	전략	■ 삼국지PK 소개2015년 게임의 품격을 높여라!게임의 본질을 살려내다 “삼국지PK”지금 천하가 당신을 기다립니다.바로 다운로드를 받으세요.■ 삼국지PK 특징┗품격.1! 이제는 실시간으로 즐겨라!- 총 244개의 성지! 제한없이 진행되는 무한PVP를 경험하라┗품격.2! 국가간의 밸런스문제 해결!- 적벽대전을 기억하는가? 약소 국가간의 동맹을 통해 강국에 맞서라┗품격.3! 끊임없이 추가되는 무장!- 오장원의 강유! 적벽대전의 주유! 이릉대전의 황충! 당신을 기다립니다┗품격.4! 서버를 넘나드는 대전!- 다른서버의 유명국가를 만나보고 그들과의 대전을 준비해라!┗품격.5! 삼국지PK 패왕에 도전하다!- 삼국지PK 최강자는 누구인가? 남자라면 패왕에 도전하라!┗품격.6! 다른국가의 국왕을 노예로 잡아라!- 적군과의 전투중 노예를 사로잡아 노역을 시키고 전력을 감소시켜라!┗품격.7! 삼국지PK만의 다양한 컨텐츠!- 정치를 통해 민충을 안위하고 민심을 나에게로 돌려라- 부장을 영입하고 병기를 강화해 전쟁에서 승리하라!- 관직을 탐하고 왕위에 올라 국가간의 전쟁을 지휘하라!천하를 호령하는 당신을 삼국지PK에서 만나보세요.■삼국지PK for kakao 공식커뮤니티공식커뮤니티에서 공지사항 및 다양한이벤트 게임에 대한 정보를 확인할 수 있습니다.- 네이버카페 : http://cafe.naver.com/sampkkakao- 페이스북 : http://goo.gl/3XFmJF■삼국지PK for kakao 고객센터문의사항이 있으신 경우 이메일을 통해 문의를 하실 수 있습니다.- 고객센터이메일주소 : sangugipkkk@efun.com----개발자 연락처 :연락 전화번호 : 070-4814-4629	100 000 - 500 000	항목당 가격 ₩1 110 ~ ₩111 990	2016년 6월 2일	35M	4.7
2016-06-17	201	냥코 대전쟁	0	PONOS	캐주얼 게임	「병맛귀염☆냥코군단」이　전세계 정복을 꿈꾼다!! 누구나 간단하게 플레이 가능!! 「냥코」육성&전략게임2015년 섣달 그믐달전 세계가 피에 물든다...금융위기에 천재지변어지러워져만 가는 이 세계에갑자기나타난「냥코 군단」!****초간단 ☆ 배틀 시스템****맘에드는 냥코를 탭하여 생산!!게이지가 차면 「냥코 대포」 발사!!적의 성을 함락시키자!!****초간단 ☆ 육성 시스템****스테이지를 클리어하고 XP 획득!!맘에드는 냥코를 선택!!레벨10에 되면 클래스체인지!!****초간단 ☆ 냥코 대전쟁****전세계의 보물 수집도 완전 꿀잼!!귀엽고 깜찍한 적 캐릭터!!EX캐릭터는 더욱 더 병맛잼!!게임을 좋아하지 않더라도 가볍게 즐길 수 있어!! 남녀노소 누구에게나 추천하고 싶은「냥코 대전쟁」☆어떤 냥코를 키우고 싶다냥?자 지금당장 병맛&꿀잼인 나만의 냥코군단을 만들자냥!!ㄱㄱ!!****************************※「냥코 대전쟁」을 실행하기 위해서는 네트워크 환경이 필수입니다.※ 앱을 인스톨 또는 업데이트는 Wi-fi환경에서 실행 할 것을 권장하오나 LTE와 3G환경에서도 실행 할 수 있습니다.※「냥코 대전쟁」는 태블릿에서도 플레이 할 수 있습니다.※「냥코 대전쟁은 마지막까지 무료로 플레이 할 수 있지만 일부의 유료 콘텐츠도 이용할 수 있습니다.※ 지원이 가능한 단말기의 버전은 Android 4.0 이상 입니다.※「냥코대전쟁」은 수시로 업데이트를 하여 새로운 기능을 추가하고 있습니다.단말기의 기종에 따라서는 업데이트를 할 수 없는 경우도 있습니다. 양해해 주시기를 부탁드립니다.****************************「냥코 대전쟁」을 이용하기전에 반드시「이용약관」을 확인 해 주세요. 이 어플리케이션을 다운로드 할 경우에는「이용약관」에 동의 한것으로 간주됩니다.어플리케이션 이용약관http://ponos.s3.amazonaws.com/reg/ko/agreement/index.html개인정보 취급방침http://ponos.s3.amazonaws.com/reg/ko/policy/index.htmlPresented by PONOS	1 000 000 - 5 000 000	항목당 가격 ₩999 ~ ₩99 900	2016년 6월 14일	NA	4.2
2016-06-17	202	탄탄 사천성 for Kakao	0	Neptune Company	퍼즐	귀여운 팬더 탄탄과 모험을 즐겨보아요!모두가 즐기는 퍼즐게임 '탄탄 사천성'[스토리]동물들이 평화롭게 지내던 어느 마을에서누군가에 의해 소중한 음식이 하나씩 도둑맞기 시작했어요.마을 최고의 인기 팬더인 탄탄과 함께 음식을 되찾기 위한 모험을 떠나요![게임특징]■ 간단한 룰! 블록을 지우며 상쾌함은 UP!같은 블록을 제한 시간내에 빠르게 지워나가면 스트레스는 저멀리 안녕!~꿀잼을 느끼고 싶다면 지금 바로 도전해 봐요!■ 숨겨진 보물을 모아 더욱 강력해져라!스테이지 모드 곳곳에 숨겨진 신비한 힘을 가진 '봉인된 보물'대상 보물과 동일한 보물조각 여러개를 모으면 봉인을 해제할 수 있어요.숨겨진 보물을 찾는 재미와 보물의 강력한 효과를 느껴보세요!■ 다양한 스테이지! 다이나믹한 트릭들이 가득!탄탄과 여러가지 스테이지를 모험해 봐요!모험을 하다보면 열쇠 물음표 깜빡이 블록 등 다양한 트릭들이 등장한답니다.트릭들을 해결해가며 하나씩 스테이지를 진행하다 보면 어느새 푹~~~빠져들거에요!■ 친구와 짜릿한 실시간 승부 VS 대전모드!친구와 실시간 대전을 할 수 있는 대전모드! 이런 사천성 보셨나요?심장이 쫄깃해지는 실시간 승부!최고레벨인 '사천성 신 탄탄'을 향해 Go!Go!■ 펫과 함께 모험을 떠나면 재미가 2배!다양한 스킬을 지닌 펫과 함께 모험을 떠나면 재미도 2배!개성이 뚜렷하고 특별한 능력을 지닌 펫들이 게임을 도와준답니다.*** 참고사항 ***업데이트 중 구글 스토어 에러가 나는 경우! 아래와 같이 해보세요.1. 963오류가 나오는 경우에는 SD카드를 장착해지하신 뒤 업데이트를 시도해 보세요.2. 그 외 오류가 나오는 경우에는 설정에서 구글 플레이 스토어의 업데이트를 제거하신 후 시도해 보세요.설정 > 앱 > 플레이스토어 데이터 삭제 및 캐시 삭제----개발자 연락처 :주)넵튠경기도 성남시 분당구 정자동 25-1 킨스타워 1402호대표번호) 1670-1741neptune.cs@neptunez.co.kr	1 000 000 - 5 000 000	항목당 가격 ₩1 100 ~ ₩99 000	2016년 6월 2일	29M	4.1
